fecha_orden,hora,numero_de_orden,item,cantidad
2022-05-19,03:36:00,2205527,405,1
2022-05-19,03:36:00,2205527,512,1
2022-05-19,04:12:00,2205528,107,1
2022-05-19,04:12:00,2205528,208,1
2022-05-19,04:12:00,2205528,308,1
2022-05-19,04:12:00,2205528,412,1
2022-05-19,04:12:00,2205528,503,1
2022-05-19,04:48:00,2205529,109,1
2022-05-19,04:48:00,2205529,203,1
2022-05-19,04:48:00,2205529,304,1
2022-05-19,04:48:00,2205529,406,1
2022-05-19,04:48:00,2205529,504,1
2022-05-19,05:24:00,2205530,104,1
2022-05-19,05:24:00,2205530,207,1
2022-05-19,05:24:00,2205530,303,1
2022-05-19,05:24:00,2205530,407,1
2022-05-19,05:24:00,2205530,509,1
2022-05-19,06:00:00,2205531,100,0
2022-05-19,06:00:00,2205531,207,1
2022-05-19,06:00:00,2205531,312,1
2022-05-19,06:00:00,2205531,412,1
2022-05-19,06:00:00,2205531,510,1
2022-05-19,06:36:00,2205532,104,1
2022-05-19,06:36:00,2205532,213,1
2022-05-19,06:36:00,2205532,305,1
2022-05-19,06:36:00,2205532,406,1
2022-05-19,06:36:00,2205532,500,1
2022-05-19,07:12:00,2205533,107,1
2022-05-19,07:12:00,2205533,218,1
2022-05-19,07:12:00,2205533,304,1
2022-05-19,07:12:00,2205533,414,1
2022-05-19,07:12:00,2205533,507,1
2022-05-19,07:48:00,2205534,101,1
2022-05-19,07:48:00,2205534,202,1
2022-05-19,07:48:00,2205534,312,1
2022-05-19,07:48:00,2205534,405,1
2022-05-19,07:48:00,2205534,508,1
2022-05-19,08:24:00,2205535,101,1
2022-05-19,08:24:00,2205535,204,1
2022-05-19,08:24:00,2205535,302,1
2022-05-19,08:24:00,2205535,410,1
2022-05-19,08:24:00,2205535,505,1
2022-05-19,09:00:00,2205536,103,1
2022-05-19,09:00:00,2205536,202,1
2022-05-19,09:00:00,2205536,309,1
2022-05-19,09:00:00,2205536,411,1
2022-05-19,09:00:00,2205536,505,1
2022-05-19,09:36:00,2205537,104,1
2022-05-19,09:36:00,2205537,206,1
2022-05-19,09:36:00,2205537,312,1
2022-05-19,09:36:00,2205537,412,1
2022-05-19,09:36:00,2205537,510,1
2022-05-19,10:12:00,2205538,106,1
2022-05-19,10:12:00,2205538,208,1
2022-05-19,10:12:00,2205538,302,1
2022-05-19,10:12:00,2205538,412,1
2022-05-19,10:12:00,2205538,501,1
2022-05-19,10:48:00,2205539,107,1
2022-05-19,10:48:00,2205539,201,1
2022-05-19,10:48:00,2205539,301,1
2022-05-19,10:48:00,2205539,414,1
2022-05-19,10:48:00,2205539,512,1
2022-05-19,11:24:00,2205540,109,1
2022-05-19,11:24:00,2205540,201,1
2022-05-19,11:24:00,2205540,300,1
2022-05-19,11:24:00,2205540,400,1
2022-05-19,11:24:00,2205540,508,1
2022-05-19,12:00:00,2205541,107,1
2022-05-19,12:00:00,2205541,208,1
2022-05-19,12:00:00,2205541,304,1
2022-05-19,12:00:00,2205541,400,1
2022-05-19,12:00:00,2205541,505,1
2022-05-19,12:36:00,2205542,109,1
2022-05-19,12:36:00,2205542,209,1
2022-05-19,12:36:00,2205542,308,1
2022-05-19,12:36:00,2205542,408,1
2022-05-19,12:36:00,2205542,501,1
2022-05-19,13:12:00,2205543,109,1
2022-05-19,13:12:00,2205543,210,1
2022-05-19,13:12:00,2205543,305,1
2022-05-19,13:12:00,2205543,410,1
2022-05-19,13:12:00,2205543,507,1
2022-05-19,13:48:00,2205544,101,1
2022-05-19,13:48:00,2205544,204,1
2022-05-19,13:48:00,2205544,312,1
2022-05-19,13:48:00,2205544,400,1
2022-05-19,13:48:00,2205544,512,1
2022-05-19,14:24:00,2205545,106,1
2022-05-19,14:24:00,2205545,212,1
2022-05-19,14:24:00,2205545,306,1
2022-05-19,14:24:00,2205545,400,1
2022-05-19,14:24:00,2205545,509,1
2022-05-19,15:00:00,2205546,106,1
2022-05-19,15:00:00,2205546,209,1
2022-05-19,15:00:00,2205546,302,1
2022-05-19,15:00:00,2205546,410,1
2022-05-19,15:00:00,2205546,510,1
2022-05-19,15:36:00,2205547,109,1
2022-05-19,15:36:00,2205547,210,1
2022-05-19,15:36:00,2205547,307,1
2022-05-19,15:36:00,2205547,409,1
2022-05-19,15:36:00,2205547,504,1
2022-05-19,16:12:00,2205548,101,1
2022-05-19,16:12:00,2205548,213,1
2022-05-19,16:12:00,2205548,312,1
2022-05-19,16:12:00,2205548,409,1
2022-05-19,16:12:00,2205548,510,1
2022-05-19,16:48:00,2205549,105,1
2022-05-19,16:48:00,2205549,202,1
2022-05-19,16:48:00,2205549,305,1
2022-05-19,16:48:00,2205549,408,1
2022-05-19,16:48:00,2205549,502,1
2022-05-19,17:24:00,2205550,107,1
2022-05-19,17:24:00,2205550,209,1
2022-05-19,17:24:00,2205550,309,1
2022-05-19,17:24:00,2205550,413,1
2022-05-19,17:24:00,2205550,505,1
2022-05-19,18:00:00,2205551,108,1
2022-05-19,18:00:00,2205551,209,1
2022-05-19,18:00:00,2205551,313,1
2022-05-19,18:00:00,2205551,404,1
2022-05-19,18:00:00,2205551,508,1
2022-05-19,18:36:00,2205552,100,0
2022-05-19,18:36:00,2205552,213,1
2022-05-19,18:36:00,2205552,311,1
2022-05-19,18:36:00,2205552,411,1
2022-05-19,18:36:00,2205552,503,1
2022-05-19,19:12:00,2205553,108,1
2022-05-19,19:12:00,2205553,216,1
2022-05-19,19:12:00,2205553,303,1
2022-05-19,19:12:00,2205553,413,1
2022-05-19,19:12:00,2205553,505,1
2022-05-19,19:48:00,2205554,101,1
2022-05-19,19:48:00,2205554,208,1
2022-05-19,19:48:00,2205554,311,1
2022-05-19,19:48:00,2205554,413,1
2022-05-19,19:48:00,2205554,510,1
2022-05-19,20:24:00,2205555,105,1
2022-05-19,20:24:00,2205555,203,1
2022-05-19,20:24:00,2205555,303,1
2022-05-19,20:24:00,2205555,412,1
2022-05-19,20:24:00,2205555,510,1
2022-05-19,21:00:00,2205556,100,0
2022-05-19,21:00:00,2205556,211,1
2022-05-19,21:00:00,2205556,310,1
2022-05-19,21:00:00,2205556,409,1
2022-05-19,21:00:00,2205556,505,1
2022-05-19,21:36:00,2205557,106,1
2022-05-19,21:36:00,2205557,207,1
2022-05-19,21:36:00,2205557,312,1
2022-05-19,21:36:00,2205557,400,1
2022-05-19,21:36:00,2205557,500,1
2022-05-19,22:12:00,2205558,109,1
2022-05-19,22:12:00,2205558,200,1
2022-05-19,22:12:00,2205558,308,1
2022-05-19,22:12:00,2205558,404,1
2022-05-19,22:12:00,2205558,501,1
2022-05-19,22:48:00,2205559,102,1
2022-05-19,22:48:00,2205559,211,1
2022-05-19,22:48:00,2205559,312,1
2022-05-19,22:48:00,2205559,403,1
2022-05-19,22:48:00,2205559,507,1
2022-05-19,23:24:00,2205560,106,1
2022-05-19,23:24:00,2205560,212,1
2022-05-19,23:24:00,2205560,309,1
2022-05-19,23:24:00,2205560,404,1
2022-05-19,23:24:00,2205560,502,1
2022-05-20,00:00:00,2205561,107,1
2022-05-20,00:00:00,2205561,217,1
2022-05-20,00:00:00,2205561,303,1
2022-05-20,00:00:00,2205561,409,1
2022-05-20,00:00:00,2205561,512,1
2022-05-20,00:36:00,2205562,100,0
2022-05-20,00:36:00,2205562,202,1
2022-05-20,00:36:00,2205562,300,1
2022-05-20,00:36:00,2205562,403,1
2022-05-20,00:36:00,2205562,505,1
2022-05-20,01:12:00,2205563,104,1
2022-05-20,01:12:00,2205563,204,1
2022-05-20,01:12:00,2205563,311,1
2022-05-20,01:12:00,2205563,413,1
2022-05-20,01:12:00,2205563,501,1
2022-05-20,01:48:00,2205564,108,1
2022-05-20,01:48:00,2205564,202,1
2022-05-20,01:48:00,2205564,309,1
2022-05-20,01:48:00,2205564,409,1
2022-05-20,01:48:00,2205564,510,1
2022-05-20,02:24:00,2205565,105,1
2022-05-20,02:24:00,2205565,202,1
2022-05-20,02:24:00,2205565,304,1
2022-05-20,02:24:00,2205565,414,1
2022-05-20,02:24:00,2205565,506,1
2022-05-20,03:00:00,2205566,102,1
2022-05-20,03:00:00,2205566,206,1
2022-05-20,03:00:00,2205566,310,1
2022-05-20,03:00:00,2205566,413,1
2022-05-20,03:00:00,2205566,512,1
2022-05-20,03:36:00,2205567,108,1
2022-05-20,03:36:00,2205567,212,1
2022-05-20,03:36:00,2205567,305,1
2022-05-20,03:36:00,2205567,408,1
2022-05-20,03:36:00,2205567,506,1
2022-05-20,04:12:00,2205568,102,1
2022-05-20,04:12:00,2205568,201,1
2022-05-20,04:12:00,2205568,301,1
2022-05-20,04:12:00,2205568,412,1
2022-05-20,04:12:00,2205568,506,1
2022-05-20,04:48:00,2205569,109,1
2022-05-20,04:48:00,2205569,203,1
2022-05-20,04:48:00,2205569,311,1
2022-05-20,04:48:00,2205569,409,1
2022-05-20,04:48:00,2205569,504,1
2022-05-20,05:24:00,2205570,102,1
2022-05-20,05:24:00,2205570,213,1
2022-05-20,05:24:00,2205570,310,1
2022-05-20,05:24:00,2205570,405,1
2022-05-20,05:24:00,2205570,503,1
2022-05-20,06:00:00,2205571,109,1
2022-05-20,06:00:00,2205571,216,1
2022-05-20,06:00:00,2205571,313,1
2022-05-20,06:00:00,2205571,408,1
2022-05-20,06:00:00,2205571,509,1
2022-05-20,06:36:00,2205572,103,1
2022-05-20,06:36:00,2205572,214,1
2022-05-20,06:36:00,2205572,304,1
2022-05-20,06:36:00,2205572,411,1
2022-05-20,06:36:00,2205572,508,1
2022-05-20,07:12:00,2205573,101,1
2022-05-20,07:12:00,2205573,210,1
2022-05-20,07:12:00,2205573,304,1
2022-05-20,07:12:00,2205573,410,1
2022-05-20,07:12:00,2205573,511,1
2022-05-20,07:48:00,2205574,102,1
2022-05-20,07:48:00,2205574,200,1
2022-05-20,07:48:00,2205574,302,1
2022-05-20,07:48:00,2205574,408,1
2022-05-20,07:48:00,2205574,504,1
2022-05-20,08:24:00,2205575,102,1
2022-05-20,08:24:00,2205575,216,1
2022-05-20,08:24:00,2205575,305,1
2022-05-20,08:24:00,2205575,402,1
2022-05-20,08:24:00,2205575,500,1
2022-05-20,09:00:00,2205576,106,1
2022-05-20,09:00:00,2205576,201,1
2022-05-20,09:00:00,2205576,302,1
2022-05-20,09:00:00,2205576,408,1
2022-05-20,09:00:00,2205576,504,1
2022-05-20,09:36:00,2205577,108,1
2022-05-20,09:36:00,2205577,209,1
2022-05-20,09:36:00,2205577,305,1
2022-05-20,09:36:00,2205577,400,1
2022-05-20,09:36:00,2205577,502,1
2022-05-20,10:12:00,2205578,109,1
2022-05-20,10:12:00,2205578,204,1
2022-05-20,10:12:00,2205578,305,1
2022-05-20,10:12:00,2205578,401,1
2022-05-20,10:12:00,2205578,510,1
2022-05-20,10:48:00,2205579,100,0
2022-05-20,10:48:00,2205579,202,1
2022-05-20,10:48:00,2205579,301,1
2022-05-20,10:48:00,2205579,411,1
2022-05-20,10:48:00,2205579,508,1
2022-05-20,11:24:00,2205580,103,1
2022-05-20,11:24:00,2205580,211,1
2022-05-20,11:24:00,2205580,311,1
2022-05-20,11:24:00,2205580,413,1
2022-05-20,11:24:00,2205580,506,1
2022-05-20,12:00:00,2205581,105,1
2022-05-20,12:00:00,2205581,203,1
2022-05-20,12:00:00,2205581,312,1
2022-05-20,12:00:00,2205581,403,1
2022-05-20,12:00:00,2205581,505,1
2022-05-20,12:36:00,2205582,109,1
2022-05-20,12:36:00,2205582,211,1
2022-05-20,12:36:00,2205582,307,1
2022-05-20,12:36:00,2205582,406,1
2022-05-20,12:36:00,2205582,510,1
2022-05-20,13:12:00,2205583,107,1
2022-05-20,13:12:00,2205583,200,1
2022-05-20,13:12:00,2205583,311,1
2022-05-20,13:12:00,2205583,400,1
2022-05-20,13:12:00,2205583,505,1
2022-05-20,13:48:00,2205584,109,1
2022-05-20,13:48:00,2205584,209,1
2022-05-20,13:48:00,2205584,308,1
2022-05-20,13:48:00,2205584,413,1
2022-05-20,13:48:00,2205584,503,1
2022-05-20,14:24:00,2205585,104,1
2022-05-20,14:24:00,2205585,218,1
2022-05-20,14:24:00,2205585,312,1
2022-05-20,14:24:00,2205585,413,1
2022-05-20,14:24:00,2205585,508,1
2022-05-20,15:00:00,2205586,109,1
2022-05-20,15:00:00,2205586,218,1
2022-05-20,15:00:00,2205586,303,1
2022-05-20,15:00:00,2205586,406,1
2022-05-20,15:00:00,2205586,510,1
2022-05-20,15:36:00,2205587,108,1
2022-05-20,15:36:00,2205587,209,1
2022-05-20,15:36:00,2205587,308,1
2022-05-20,15:36:00,2205587,404,1
2022-05-20,15:36:00,2205587,510,1
2022-05-20,16:12:00,2205588,106,1
2022-05-20,16:12:00,2205588,207,1
2022-05-20,16:12:00,2205588,310,1
2022-05-20,16:12:00,2205588,401,1
2022-05-20,16:12:00,2205588,507,1
2022-05-20,16:48:00,2205589,106,1
2022-05-20,16:48:00,2205589,205,1
2022-05-20,16:48:00,2205589,312,1
2022-05-20,16:48:00,2205589,406,1
2022-05-20,16:48:00,2205589,512,1
2022-05-20,17:24:00,2205590,103,1
2022-05-20,17:24:00,2205590,213,1
2022-05-20,17:24:00,2205590,307,1
2022-05-20,17:24:00,2205590,409,1
2022-05-20,17:24:00,2205590,509,1
2022-05-20,18:00:00,2205591,103,1
2022-05-20,18:00:00,2205591,208,1
2022-05-20,18:00:00,2205591,301,1
2022-05-20,18:00:00,2205591,405,1
2022-05-20,18:00:00,2205591,504,1
2022-05-20,18:36:00,2205592,102,1
2022-05-20,18:36:00,2205592,216,1
2022-05-20,18:36:00,2205592,302,1
2022-05-20,18:36:00,2205592,401,1
2022-05-20,18:36:00,2205592,509,1
2022-05-20,19:12:00,2205593,102,1
2022-05-20,19:12:00,2205593,217,1
2022-05-20,19:12:00,2205593,307,1
2022-05-20,19:12:00,2205593,414,1
2022-05-20,19:12:00,2205593,512,1
2022-05-20,19:48:00,2205594,100,0
2022-05-20,19:48:00,2205594,214,1
2022-05-20,19:48:00,2205594,312,1
2022-05-20,19:48:00,2205594,405,1
2022-05-20,19:48:00,2205594,510,1
2022-05-20,20:24:00,2205595,105,1
2022-05-20,20:24:00,2205595,212,1
2022-05-20,20:24:00,2205595,308,1
2022-05-20,20:24:00,2205595,406,1
2022-05-20,20:24:00,2205595,511,1
2022-05-20,21:00:00,2205596,104,1
2022-05-20,21:00:00,2205596,202,1
2022-05-20,21:00:00,2205596,303,1
2022-05-20,21:00:00,2205596,405,1
2022-05-20,21:00:00,2205596,501,1
2022-05-20,21:36:00,2205597,105,1
2022-05-20,21:36:00,2205597,200,1
2022-05-20,21:36:00,2205597,308,1
2022-05-20,21:36:00,2205597,410,1
2022-05-20,21:36:00,2205597,511,1
2022-05-20,22:12:00,2205598,103,1
2022-05-20,22:12:00,2205598,212,1
2022-05-20,22:12:00,2205598,306,1
2022-05-20,22:12:00,2205598,401,1
2022-05-20,22:12:00,2205598,507,1
2022-05-20,22:48:00,2205599,100,0
2022-05-20,22:48:00,2205599,217,1
2022-05-20,22:48:00,2205599,311,1
2022-05-20,22:48:00,2205599,413,1
2022-05-20,22:48:00,2205599,508,1
2022-05-20,23:24:00,2205600,101,1
2022-05-20,23:24:00,2205600,216,1
2022-05-20,23:24:00,2205600,313,1
2022-05-20,23:24:00,2205600,412,1
2022-05-20,23:24:00,2205600,500,1
2022-05-21,00:00:00,2205601,103,1
2022-05-21,00:00:00,2205601,212,1
2022-05-21,00:00:00,2205601,309,1
2022-05-21,00:00:00,2205601,413,1
2022-05-21,00:00:00,2205601,504,1
2022-05-21,00:36:00,2205602,102,1
2022-05-21,00:36:00,2205602,208,1
2022-05-21,00:36:00,2205602,301,1
2022-05-21,00:36:00,2205602,400,1
2022-05-21,00:36:00,2205602,504,1
2022-05-21,01:12:00,2205603,103,1
2022-05-21,01:12:00,2205603,207,1
2022-05-21,01:12:00,2205603,304,1
2022-05-21,01:12:00,2205603,403,1
2022-05-21,01:12:00,2205603,504,1
2022-05-21,01:48:00,2205604,109,1
2022-05-21,01:48:00,2205604,202,1
2022-05-21,01:48:00,2205604,308,1
2022-05-21,01:48:00,2205604,405,1
2022-05-21,01:48:00,2205604,505,1
2022-05-21,02:24:00,2205605,103,1
2022-05-21,02:24:00,2205605,213,1
2022-05-21,02:24:00,2205605,301,1
2022-05-21,02:24:00,2205605,411,1
2022-05-21,02:24:00,2205605,511,1
2022-05-21,03:00:00,2205606,106,1
2022-05-21,03:00:00,2205606,200,1
2022-05-21,03:00:00,2205606,303,1
2022-05-21,03:00:00,2205606,404,1
2022-05-21,03:00:00,2205606,506,1
2022-05-21,03:36:00,2205607,109,1
2022-05-21,03:36:00,2205607,216,1
2022-05-21,03:36:00,2205607,313,1
2022-05-21,03:36:00,2205607,414,1
2022-05-21,03:36:00,2205607,500,1
2022-05-21,04:12:00,2205608,101,1
2022-05-21,04:12:00,2205608,208,1
2022-05-21,04:12:00,2205608,312,1
2022-05-21,04:12:00,2205608,401,1
2022-05-21,04:12:00,2205608,502,1
2022-05-21,04:48:00,2205609,103,1
2022-05-21,04:48:00,2205609,200,1
2022-05-21,04:48:00,2205609,305,1
2022-05-21,04:48:00,2205609,409,1
2022-05-21,04:48:00,2205609,508,1
2022-05-21,05:24:00,2205610,103,1
2022-05-21,05:24:00,2205610,208,1
2022-05-21,05:24:00,2205610,313,1
2022-05-21,05:24:00,2205610,404,1
2022-05-21,05:24:00,2205610,507,1
2022-05-21,06:00:00,2205611,109,1
2022-05-21,06:00:00,2205611,215,1
2022-05-21,06:00:00,2205611,308,1
2022-05-21,06:00:00,2205611,408,1
2022-05-21,06:00:00,2205611,504,1
2022-05-21,06:36:00,2205612,102,1
2022-05-21,06:36:00,2205612,215,1
2022-05-21,06:36:00,2205612,311,1
2022-05-21,06:36:00,2205612,401,1
2022-05-21,06:36:00,2205612,512,1
2022-05-21,07:12:00,2205613,103,1
2022-05-21,07:12:00,2205613,208,1
2022-05-21,07:12:00,2205613,313,1
2022-05-21,07:12:00,2205613,406,1
2022-05-21,07:12:00,2205613,509,1
2022-05-21,07:48:00,2205614,108,1
2022-05-21,07:48:00,2205614,201,1
2022-05-21,07:48:00,2205614,305,1
2022-05-21,07:48:00,2205614,404,1
2022-05-21,07:48:00,2205614,508,1
2022-05-21,08:24:00,2205615,103,1
2022-05-21,08:24:00,2205615,217,1
2022-05-21,08:24:00,2205615,312,1
2022-05-21,08:24:00,2205615,409,1
2022-05-21,08:24:00,2205615,508,1
2022-05-21,09:00:00,2205616,106,1
2022-05-21,09:00:00,2205616,200,1
2022-05-21,09:00:00,2205616,310,1
2022-05-21,09:00:00,2205616,408,1
2022-05-21,09:00:00,2205616,507,1
2022-05-21,09:36:00,2205617,109,1
2022-05-21,09:36:00,2205617,207,1
2022-05-21,09:36:00,2205617,312,1
2022-05-21,09:36:00,2205617,412,1
2022-05-21,09:36:00,2205617,500,1
2022-05-21,10:12:00,2205618,102,1
2022-05-21,10:12:00,2205618,207,1
2022-05-21,10:12:00,2205618,305,1
2022-05-21,10:12:00,2205618,411,1
2022-05-21,10:12:00,2205618,508,1
2022-05-21,10:48:00,2205619,106,1
2022-05-21,10:48:00,2205619,216,1
2022-05-21,10:48:00,2205619,304,1
2022-05-21,10:48:00,2205619,413,1
2022-05-21,10:48:00,2205619,504,1
2022-05-21,11:24:00,2205620,103,1
2022-05-21,11:24:00,2205620,207,1
2022-05-21,11:24:00,2205620,302,1
2022-05-21,11:24:00,2205620,409,1
2022-05-21,11:24:00,2205620,502,1
2022-05-21,12:00:00,2205621,107,1
2022-05-21,12:00:00,2205621,206,1
2022-05-21,12:00:00,2205621,307,1
2022-05-21,12:00:00,2205621,412,1
2022-05-21,12:00:00,2205621,500,1
2022-05-21,12:36:00,2205622,101,1
2022-05-21,12:36:00,2205622,215,1
2022-05-21,12:36:00,2205622,308,1
2022-05-21,12:36:00,2205622,403,1
2022-05-21,12:36:00,2205622,511,1
2022-05-21,13:12:00,2205623,105,1
2022-05-21,13:12:00,2205623,216,1
2022-05-21,13:12:00,2205623,310,1
2022-05-21,13:12:00,2205623,405,1
2022-05-21,13:12:00,2205623,505,1
2022-05-21,13:48:00,2205624,105,1
2022-05-21,13:48:00,2205624,216,1
2022-05-21,13:48:00,2205624,311,1
2022-05-21,13:48:00,2205624,406,1
2022-05-21,13:48:00,2205624,508,1
2022-05-21,14:24:00,2205625,103,1
2022-05-21,14:24:00,2205625,209,1
2022-05-21,14:24:00,2205625,308,1
2022-05-21,14:24:00,2205625,406,1
2022-05-21,14:24:00,2205625,507,1
2022-05-21,15:00:00,2205626,107,1
2022-05-21,15:00:00,2205626,208,1
2022-05-21,15:00:00,2205626,304,1
2022-05-21,15:00:00,2205626,401,1
2022-05-21,15:00:00,2205626,507,1
2022-05-21,15:36:00,2205627,101,1
2022-05-21,15:36:00,2205627,210,1
2022-05-21,15:36:00,2205627,306,1
2022-05-21,15:36:00,2205627,401,1
2022-05-21,15:36:00,2205627,508,1
2022-05-21,16:12:00,2205628,106,1
2022-05-21,16:12:00,2205628,208,1
2022-05-21,16:12:00,2205628,303,1
2022-05-21,16:12:00,2205628,414,1
2022-05-21,16:12:00,2205628,504,1
2022-05-21,16:48:00,2205629,106,1
2022-05-21,16:48:00,2205629,207,1
2022-05-21,16:48:00,2205629,310,1
2022-05-21,16:48:00,2205629,405,1
2022-05-21,16:48:00,2205629,502,1
2022-05-21,17:24:00,2205630,107,1
2022-05-21,17:24:00,2205630,202,1
2022-05-21,17:24:00,2205630,302,1
2022-05-21,17:24:00,2205630,408,1
2022-05-21,17:24:00,2205630,501,1
2022-05-21,18:00:00,2205631,109,1
2022-05-21,18:00:00,2205631,204,1
2022-05-21,18:00:00,2205631,310,1
2022-05-21,18:00:00,2205631,408,1
2022-05-21,18:00:00,2205631,511,1
2022-05-21,18:36:00,2205632,108,1
2022-05-21,18:36:00,2205632,210,1
2022-05-21,18:36:00,2205632,306,1
2022-05-21,18:36:00,2205632,404,1
2022-05-21,18:36:00,2205632,512,1
2022-05-21,19:12:00,2205633,106,1
2022-05-21,19:12:00,2205633,200,1
2022-05-21,19:12:00,2205633,300,1
2022-05-21,19:12:00,2205633,412,1
2022-05-21,19:12:00,2205633,500,1
2022-05-21,19:48:00,2205634,103,1
2022-05-21,19:48:00,2205634,212,1
2022-05-21,19:48:00,2205634,302,1
2022-05-21,19:48:00,2205634,403,1
2022-05-21,19:48:00,2205634,505,1
2022-05-21,20:24:00,2205635,105,1
2022-05-21,20:24:00,2205635,216,1
2022-05-21,20:24:00,2205635,302,1
2022-05-21,20:24:00,2205635,413,1
2022-05-21,20:24:00,2205635,512,1
2022-05-21,21:00:00,2205636,108,1
2022-05-21,21:00:00,2205636,214,1
2022-05-21,21:00:00,2205636,304,1
2022-05-21,21:00:00,2205636,414,1
2022-05-21,21:00:00,2205636,504,1
2022-05-21,21:36:00,2205637,103,1
2022-05-21,21:36:00,2205637,210,1
2022-05-21,21:36:00,2205637,301,1
2022-05-21,21:36:00,2205637,401,1
2022-05-21,21:36:00,2205637,511,1
2022-05-21,22:12:00,2205638,105,1
2022-05-21,22:12:00,2205638,203,1
2022-05-21,22:12:00,2205638,305,1
2022-05-21,22:12:00,2205638,402,1
2022-05-21,22:12:00,2205638,502,1
2022-05-21,22:48:00,2205639,109,1
2022-05-21,22:48:00,2205639,201,1
2022-05-21,22:48:00,2205639,312,1
2022-05-21,22:48:00,2205639,402,1
2022-05-21,22:48:00,2205639,508,1
2022-05-21,23:24:00,2205640,100,0
2022-05-21,23:24:00,2205640,208,1
2022-05-21,23:24:00,2205640,302,1
2022-05-21,23:24:00,2205640,406,1
2022-05-21,23:24:00,2205640,504,1
2022-05-22,00:00:00,2205641,104,1
2022-05-22,00:00:00,2205641,205,1
2022-05-22,00:00:00,2205641,312,1
2022-05-22,00:00:00,2205641,409,1
2022-05-22,00:00:00,2205641,503,1
2022-05-22,00:36:00,2205642,109,1
2022-05-22,00:36:00,2205642,214,1
2022-05-22,00:36:00,2205642,301,1
2022-05-22,00:36:00,2205642,407,1
2022-05-22,00:36:00,2205642,511,1
2022-05-22,01:12:00,2205643,101,1
2022-05-22,01:12:00,2205643,209,1
2022-05-22,01:12:00,2205643,305,1
2022-05-22,01:12:00,2205643,400,1
2022-05-22,01:12:00,2205643,501,1
2022-05-22,01:48:00,2205644,105,1
2022-05-22,01:48:00,2205644,210,1
2022-05-22,01:48:00,2205644,309,1
2022-05-22,01:48:00,2205644,414,1
2022-05-22,01:48:00,2205644,509,1
2022-05-22,02:24:00,2205645,104,1
2022-05-22,02:24:00,2205645,200,1
2022-05-22,02:24:00,2205645,301,1
2022-05-22,02:24:00,2205645,407,1
2022-05-22,02:24:00,2205645,503,1
2022-05-22,03:00:00,2205646,107,1
2022-05-22,03:00:00,2205646,217,1
2022-05-22,03:00:00,2205646,306,1
2022-05-22,03:00:00,2205646,408,1
2022-05-22,03:00:00,2205646,501,1
2022-05-22,03:36:00,2205647,100,0
2022-05-22,03:36:00,2205647,206,1
2022-05-22,03:36:00,2205647,309,1
2022-05-22,03:36:00,2205647,407,1
2022-05-22,03:36:00,2205647,500,1
2022-05-22,04:12:00,2205648,107,1
2022-05-22,04:12:00,2205648,206,1
2022-05-22,04:12:00,2205648,306,1
2022-05-22,04:12:00,2205648,403,1
2022-05-22,04:12:00,2205648,501,1
2022-05-22,04:48:00,2205649,106,1
2022-05-22,04:48:00,2205649,204,1
2022-05-22,04:48:00,2205649,305,1
2022-05-22,04:48:00,2205649,413,1
2022-05-22,04:48:00,2205649,509,1
2022-05-22,05:24:00,2205650,104,1
2022-05-22,05:24:00,2205650,204,1
2022-05-22,05:24:00,2205650,302,1
2022-05-22,05:24:00,2205650,402,1
2022-05-22,05:24:00,2205650,503,1
2022-05-22,06:00:00,2205651,103,1
2022-05-22,06:00:00,2205651,207,1
2022-05-22,06:00:00,2205651,312,1
2022-05-22,06:00:00,2205651,412,1
2022-05-22,06:00:00,2205651,512,1
2022-05-22,06:36:00,2205652,107,1
2022-05-22,06:36:00,2205652,210,1
2022-05-22,06:36:00,2205652,310,1
2022-05-22,06:36:00,2205652,412,1
2022-05-22,06:36:00,2205652,511,1
2022-05-22,07:12:00,2205653,108,1
2022-05-22,07:12:00,2205653,201,1
2022-05-22,07:12:00,2205653,306,1
2022-05-22,07:12:00,2205653,405,1
2022-05-22,07:12:00,2205653,503,1
2022-05-22,07:48:00,2205654,104,1
2022-05-22,07:48:00,2205654,205,1
2022-05-22,07:48:00,2205654,308,1
2022-05-22,07:48:00,2205654,405,1
2022-05-22,07:48:00,2205654,505,1
2022-05-22,08:24:00,2205655,105,1
2022-05-22,08:24:00,2205655,206,1
2022-05-22,08:24:00,2205655,305,1
2022-05-22,08:24:00,2205655,405,1
2022-05-22,08:24:00,2205655,509,1
2022-05-22,09:00:00,2205656,105,1
2022-05-22,09:00:00,2205656,214,1
2022-05-22,09:00:00,2205656,301,1
2022-05-22,09:00:00,2205656,406,1
2022-05-22,09:00:00,2205656,501,1
2022-05-22,09:36:00,2205657,109,1
2022-05-22,09:36:00,2205657,216,1
2022-05-22,09:36:00,2205657,303,1
2022-05-22,09:36:00,2205657,402,1
2022-05-22,09:36:00,2205657,501,1
2022-05-22,10:12:00,2205658,101,1
2022-05-22,10:12:00,2205658,203,1
2022-05-22,10:12:00,2205658,303,1
2022-05-22,10:12:00,2205658,400,1
2022-05-22,10:12:00,2205658,508,1
2022-05-22,10:48:00,2205659,102,1
2022-05-22,10:48:00,2205659,206,1
2022-05-22,10:48:00,2205659,301,1
2022-05-22,10:48:00,2205659,408,1
2022-05-22,10:48:00,2205659,510,1
2022-05-22,11:24:00,2205660,106,1
2022-05-22,11:24:00,2205660,218,1
2022-05-22,11:24:00,2205660,310,1
